@relation MLDATA

@attribute CODE numeric
@attribute SMOKING numeric
@attribute OBESITY numeric
@attribute DRINKING numeric
@attribute LACK_FRUIT numeric
@attribute LACK_EXERCISE numeric
@attribute AGE65_OVER numeric
@attribute AGE25_44 numeric
@attribute EARLY_SCHOOL_LEAVERS numeric
@attribute LOW_INCOME_HOUSEHOLD numeric
@attribute HCC_HOLDER numeric
@attribute UNEMPLOYMENT numeric
@attribute RAC_PLACE numeric
@attribute CLIENTS_WITH_CARER numeric
@attribute TOTAL_CLIENTS numeric
@attribute DIABETES numeric
@attribute MENTAL_DISEASE numeric
@attribute PSYCHOLOGICAL_DISTRESS numeric
@attribute HYPERTENSION numeric
@attribute 'AIR_ POLLUTANTS' numeric
@attribute STROKE numeric

@data
386,20.158444,35.40581,15.633557,64.59419,69.562655,15.019813,30.698367,27.08992,42.45283,8.47906,6.384658,69.794315,16.013629,31.483482,6.005495,11.643298,13.573064,21.687808,0.03673,1.176187
387,17.209005,34.876162,20.154869,65.123838,63.288377,27.782673,19.955947,20.135225,52.764423,8.261572,4.171055,50.516327,6.791171,37.134873,2.965614,11.153685,12.387177,22.822576,1.451148,0.85446
388,10.478672,21.632732,14.961425,78.367268,56.255836,18.8548,28.974152,7.559603,29.517726,5.012901,5.081882,145.712684,11.914324,31.009588,3.793565,8.246208,9.735519,23.12939,0.096541,0.645043
389,17.954026,30.018928,18.087695,69.981072,65.10122,18.860283,28.955742,19.370403,37.860346,5.721224,7.02536,130.48286,15.988083,41.431966,4.042292,10.103214,10.961943,21.240804,0,1.028983
390,10.028901,25.209801,18.565877,74.790199,59.017364,14.711745,27.007416,12.43349,32.632094,5.125824,6.30644,154.209284,21.287129,34.635285,3.55307,8.602214,10.00145,21.262611,0.263326,0.795155
391,14.412035,30.179586,18.769106,69.820414,64.8645,16.17157,27.9499,23.82167,35.900583,6.342571,5.271234,74.651695,23.699915,29.097726,4.658898,9.899258,12.215581,22.048089,1.134895,0.942287
392,17.151158,38.414002,18.697498,61.585998,67.661758,18.760017,22.851118,28.253029,45.282555,10.727808,5.921845,0,6.796117,46.555097,5.136926,10.984035,12.561046,23.72171,4257.537225,1.15178
393,15.209919,25.693982,5.775776,74.306018,74.579422,19.313407,31.887735,21.828489,47.631836,7.520623,5.183722,67.548551,16.036866,35.112478,6.240018,6.43796,11.489198,21.937803,25.119455,0.893494
394,13.48537,18.132447,5.307445,81.867553,73.46947,9.785702,41.481416,13.220575,54.711028,6.678469,3.827068,264.561403,15.306122,25.61913,4.828832,5.505794,13.37563,24.794093,17.655245,0.771247
395,18.883885,38.007646,19.730022,61.992354,61.602401,24.700885,22.33788,24.838852,48.67609,8.779003,4.197939,38.314176,15.44586,27.339976,4.333628,11.406706,11.241858,23.503995,0.040042,0.915322
396,21.50941,39.114574,19.33296,60.885426,72.077507,24.930031,21.254687,32.638698,55.091013,8.71766,4.497858,56.080463,17.205882,47.617079,4.932554,11.363816,11.769363,23.628785,2.837551,1.056336
397,15.443726,30.332788,12.544574,69.667212,64.698978,13.697457,35.876243,17.727851,37.159209,8.031829,8.336125,44.617564,14.161599,45.012968,4.917083,12.138485,11.340844,22.752316,0,0.861833
398,15.809475,30.390874,9.734497,69.609126,66.35728,14.143075,33.830612,19.123064,40.102452,7.471996,7.465496,136.414882,16.778523,32.457595,5.198295,11.071983,11.534377,23.319359,17.623894,1.011818
399,22.11252,36.051471,17.202611,63.948529,69.448233,23.779143,24.23598,31.780519,50.777092,8.042566,4.030034,119.490695,6.086957,5.954946,4.918722,10.036305,12.334115,23.437693,1.149064,1.05212
400,20.3037,34.072656,19.61909,65.927344,73.651564,22.320949,20.555787,24.576121,50.101695,7.77671,2.653061,25.167785,8.091706,74.244945,3.370535,7.961529,10.644932,23.221506,19.028962,0.848892
401,17.954323,31.688603,17.139231,68.311397,61.99409,8.904144,51.185048,11.397971,32.730975,8.233196,9.542032,19.96008,10.124334,48.81646,3.411923,11.251305,10.783682,22.541774,0.24843,0.815884
402,33.018918,43.242215,14.855212,56.757785,74.401149,15.486532,27.250164,37.821927,63.632641,13.733681,10.419143,38.976857,7.65588,47.834667,7.458439,13.779648,19.110235,24.496502,23.073725,1.511383
403,16.776862,35.349402,5.926671,64.650598,76.286153,5.741889,37.967275,27.586905,42.984653,11.050921,11.278215,33.264033,15.041021,43.6724,7.726577,5.359454,14.960834,24.276239,1.93735,1.037215
404,14.555997,37.360995,9.8597,62.639005,71.081455,7.968473,36.980981,25.108226,35.702906,7.453918,6.339026,67.672956,22.451994,36.5634,6.399757,6.525277,13.27505,23.884236,0.0384,1.058772
405,18.669421,38.480708,7.129141,61.519292,76.482245,6.610047,32.665652,28.096094,39.875756,8.648419,7.050093,0,24.422442,31.880378,7.695909,7.317411,14.534718,24.287526,0.032009,1.015837
406,18.173475,40.520383,9.795292,59.479617,76.197618,9.566039,34.281568,31.589323,44.626209,9.527299,9.095745,44.325564,28.139013,39.755124,7.316569,8.850279,14.410909,22.780459,0,1.185917
407,17.674524,37.335058,19.363423,62.664942,70.867206,25.759084,19.039323,25.437426,54.824412,8.827404,5.848101,68.051576,2.016807,50.169693,4.325391,11.75089,11.500595,23.108831,0,1.205966
408,15.958206,30.928869,14.352624,69.071131,68.228366,19.265304,29.15349,22.060591,39.750823,7.188674,6.426966,67.977411,18.468468,35.528533,4.343721,10.413118,12.021509,23.117632,0,0.981719
409,9.654813,27.990976,18.758272,72.009024,59.337418,16.326312,22.767426,15.065896,28.089512,5.186952,3.621795,80.894443,19.751166,24.928008,3.842224,8.071783,9.944319,21.648221,0,0.885583
410,24.302426,30.275242,4.977805,69.724758,81.692512,13.641877,35.892116,31.885648,60.067423,11.435712,12.40922,105.864662,28.928851,43.081117,6.952938,7.211125,17.728226,25.351416,17.040646,1.177151
411,18.933026,31.25849,6.700396,68.74151,75.278091,18.287822,28.410027,25.21624,53.066961,10.007794,8.525051,62.95858,25.068618,31.46105,6.489092,7.30903,13.370543,22.352118,0,1.045978
412,18.812802,34.348586,19.230739,65.651414,59.73671,28.034448,18.429585,16.954861,51.66113,8.195522,5.18595,72.547882,3.731343,37.202246,3.030935,10.165406,11.535187,22.334233,0.081014,0.663088
413,17.918893,33.94265,6.051903,66.05735,77.874488,10.989215,33.416108,26.729269,47.102186,10.404104,9.592358,0,15.319149,43.154566,7.256133,5.361338,13.856549,24.715342,3.79247,1.05629
414,17.413626,33.976034,7.113277,66.023966,78.130005,15.158205,27.078734,28.00452,51.079955,11.438726,10.802796,140.689655,15.72327,51.873577,7.318706,6.614129,13.221894,21.93516,0,1.049643
415,11.094904,29.122358,15.589014,70.877642,63.202786,21.70741,20.977828,19.160359,35.769443,6.111373,3.376959,37.943696,14.202335,35.798171,4.377884,7.004824,9.351268,21.548665,2.894353,0.880305
416,12.1378,29.838538,11.236519,70.161462,63.726223,5.841749,58.900677,7.61091,25.611266,4.193467,3.923476,0,12.078153,38.953702,3.105553,5.175703,7.331591,23.787436,0.777632,0.540898
417,9.885779,25.621506,10.48651,74.378494,67.986785,20.417397,26.08571,14.514743,40.999594,7.408278,7.568389,65.728685,19.389439,28.399705,4.124599,5.102809,9.065748,21.683953,0,0.858975
418,8.19684,24.756987,18.036607,75.243013,54.694823,19.902967,18.007447,13.416257,29.811184,4.897484,3.115243,125.897294,17.615894,23.166845,3.346295,6.41961,9.254876,21.50635,0,0.791128
419,15.13552,36.818353,10.358576,63.181647,69.573615,8.555812,33.014159,22.230518,32.887895,6.418668,6.548152,98.133199,22.555556,27.010319,6.006486,8.295769,12.828624,23.780355,0.010524,1.038646
420,25.564353,38.625602,7.289282,61.374398,82.332771,13.06691,34.433297,33.957488,63.166269,12.325142,14.953271,74.850299,26.73913,42.495304,7.771655,7.912942,19.199213,22.373694,0,1.179948
421,18.744262,30.503689,20.34432,69.496311,59.235786,30.274889,18.573551,22.013378,46.66211,8.106027,5.301003,61.327561,10.07874,26.925023,3.51036,9.493442,11.711559,23.505135,0,0.896082
422,20.165687,41.772156,19.801905,58.227844,65.727693,20.005053,25.432036,31.303144,49.268125,8.149892,5.196905,83.671812,3.415155,42.696139,5.086943,12.428326,12.354467,23.304723,0.444006,1.195651
423,10.782201,20.867272,20.552604,79.132728,43.167102,22.035814,39.534075,5.19306,15.745462,4.759652,3.62512,181.311881,17.045455,6.01153,1.569227,7.890371,7.12283,21.341235,0.826603,0.639056
424,19.99141,37.563819,22.922066,62.436181,68.178946,22.795589,21.210567,30.120532,48.367468,8.591692,4.248946,95.371669,7.403189,33.84715,4.501273,10.073053,11.648473,23.619567,1.626404,1.030005
425,10.461023,21.873268,18.379079,78.126732,53.637005,15.76629,31.524269,8.261244,26.78292,4.504505,4.829738,85.374907,12.339332,32.499903,3.28104,8.309184,8.202783,22.942615,0,0.602356
426,7.601189,29.23997,19.082221,70.76003,56.942928,17.316857,20.779385,12.651793,25.026219,4.682489,3.414738,48.473282,21.375187,31.540862,2.817123,8.526912,9.358658,21.545502,0,0.696377
427,16.110626,24.167452,21.06361,75.832548,53.50054,10.351705,40.343062,7.596935,20.622287,4.873972,5.011101,0,13.765182,27.870995,2.163668,9.168162,8.726306,21.898273,0,0.705114
428,13.714009,28.621586,7.17961,71.378414,74.12541,16.332099,27.390372,21.046367,43.259482,8.974126,6.786304,43.352601,29.205922,33.138042,6.594214,6.738784,11.984668,21.996469,0,0.986559
429,15.553058,37.741293,6.894742,62.258707,72.759137,8.981842,36.562223,23.120046,43.330468,9.364192,9.553387,190.638879,24.556213,37.214961,6.717149,5.788173,13.24608,23.273476,10.086524,0.923929
430,11.518868,26.954918,15.12629,73.045082,57.086797,15.243101,30.976191,13.216577,27.908596,5.400468,4.889244,84.857507,21.398124,26.964353,3.658997,8.279808,7.960027,23.218461,0,0.886775
431,16.251276,31.419802,5.922978,68.580198,74.683016,15.338547,31.501444,25.934906,59.077549,10.331475,10.484988,125.26096,19.070905,45.193604,7.020235,6.775109,13.661965,22.218295,2.04319,0.923175
432,16.570474,31.077007,15.323785,68.922993,68.443639,17.351921,27.787319,22.868445,38.325266,7.072723,6.088075,60.70922,17.899543,36.627217,5.142509,10.406497,12.266846,21.459401,0.0337,0.977397
433,20.446293,28.650036,11.69729,71.349964,66.084566,11.207835,42.97062,16.16428,43.325986,8.971853,11.44422,124.174373,16.140351,45.159381,4.826166,10.807301,11.520602,23.064193,0,0.718306
434,14.877019,30.484233,15.375504,69.515766,60.429194,9.897736,43.864134,10.736914,27.564813,6.401525,5.632319,69.129917,8.868502,48.01079,3.963194,10.827726,9.838586,22.388963,0.096971,0.899533
435,10.863422,25.70268,22.174592,74.29732,55.530466,25.317768,16.351139,14.68255,32.889481,4.762626,2.585675,73.747681,9.908735,20.090647,2.72855,7.584951,9.450483,22.158102,0.056479,0.828111
436,17.849644,29.027737,9.421335,70.972263,69.137538,10.243986,45.852244,16.368965,40.446512,8.815763,7.747475,187.470337,11.50748,44.931271,5.059256,11.128742,11.976066,23.632541,0.859011,0.817774
437,13.266988,22.992304,12.133551,77.007696,63.862614,21.351003,25.814467,16.287942,43.031226,6.532181,5.162132,111.842105,15.957447,35.181304,4.564908,8.497282,9.923057,21.099826,0,1.015797
438,17.665062,36.484619,19.976688,63.515381,64.243177,25.956418,19.131628,25.055448,53.241976,7.909679,4.039279,62.428408,4.936594,49.412177,4.09965,9.862113,11.164442,23.255253,2.855538,0.965612
439,20.258147,33.877179,19.212845,66.122821,67.530002,17.111427,29.630249,23.22093,46.933247,9.706309,8.792609,47.331319,8.280255,18.897838,4.866245,13.774209,15.150542,21.521258,0.075808,1.193484
440,24.502172,40.389864,16.629451,59.610136,72.624112,18.062548,30.160183,28.959515,53.830563,11.221512,10.889133,100.775194,16.182938,47.995855,5.815608,14.391284,16.118291,21.699084,0,1.434501
441,11.026587,29.74702,18.813208,70.25298,61.59338,21.50095,21.200127,17.158306,35.34192,5.158756,3.156945,116.511318,9.780776,21.54534,3.706846,9.195443,10.396418,21.429851,0,0.901289
442,17.966943,34.264212,15.517965,65.735788,58.801647,14.808887,31.980795,19.980444,41.12478,7.41465,3.251255,37.097432,8.491947,32.245391,4.071252,10.652931,11.31394,23.037402,0.083861,0.735213
443,9.403566,34.021588,19.034191,65.978412,59.340222,16.690512,21.814361,17.059735,30.073386,4.880769,3.517087,50.570962,14.037855,31.396953,3.402106,8.294479,9.894984,23.079142,0,0.779829
444,20.032192,36.020501,10.90617,63.979499,70.853815,19.638826,28.039342,25.838094,43.863086,9.642805,9.522403,59.411765,15.07177,44.608428,5.98302,8.230695,12.214364,21.66684,0,0.902242
445,6.239024,20.21609,16.987217,79.78391,50.728697,16.025867,21.746032,6.502381,21.801032,3.97034,3.229157,0,14.480409,34.619597,2.449849,6.324401,7.210324,21.184751,0,0.667015
446,7.975454,19.640703,9.346964,80.359297,60.478114,24.919889,21.867471,12.630573,38.302802,7.121262,3.484732,74.001566,17.207207,31.404498,4.626505,5.492513,8.752366,21.721906,0,0.740699
447,10.000656,20.58098,9.033974,79.41902,67.185075,18.371093,28.073523,15.602143,40.201394,7.01704,4.172668,106.852287,18.255034,14.786909,5.118787,5.255614,9.628134,21.899986,1.787627,0.878997
448,23.518039,39.940569,27.443405,60.059431,71.110608,25.243106,19.707774,30.041336,52.029859,8.92316,4.768314,82.843895,15.904936,38.132101,4.694979,10.506144,12.347637,23.495915,1755.451721,1.061414
449,17.808442,32.093742,7.274035,67.906258,71.924495,14.730098,35.609712,22.693997,48.325534,8.666622,8.484383,152.016028,16.304348,41.31102,6.017455,8.032334,12.388228,23.268257,0.026508,1.046255
450,16.755034,36.480399,19.09049,63.519601,74.016542,18.508628,21.815941,29.623807,52.267157,8.518057,6.400326,0,8.379888,41.489752,4.381801,12.765442,12.184591,23.555106,0.117587,0.895716
451,11.098478,30.047812,18.626419,69.952188,60.033729,19.893772,25.324658,16.83125,30.790027,5.763324,4.395861,89.495715,20.164302,31.007674,3.733801,9.395624,9.3898,21.366182,0,0.779476
452,11.311313,34.340312,8.783313,65.659688,71.508595,10.515098,29.040853,22.544001,33.545648,7.800304,6.490908,65.868263,15.724816,36.746128,5.442851,5.073063,12.013378,23.920361,5.298,0.841245
453,16.031126,29.417195,16.638286,70.582805,60.943014,16.071886,31.998519,22.310427,41.214672,8.460312,3.372212,222.838785,8.236536,27.274976,4.962476,11.484022,12.718756,23.959356,0.119516,1.053347
454,16.20605,29.961844,6.31571,70.038156,76.690392,15.711454,28.354736,26.93954,50.449102,11.72632,10.212766,250.661959,26.488095,31.128651,7.518862,7.421318,14.00229,21.940394,0,1.087199
455,18.378972,38.023734,22.12469,61.976266,64.873673,25.423012,20.377085,26.318819,51.700252,8.098822,3.694384,84.293948,13.403042,41.855814,4.406718,9.930232,9.651975,23.097249,0.354164,0.875333
456,8.468693,22.714147,19.627241,77.285853,52.312379,17.287841,21.531022,10.596025,30.050188,3.997057,5.374483,0,17.862166,35.729865,2.877921,7.53561,8.224849,21.443064,0,0.565544
457,17.258693,36.063037,6.184849,63.936963,79.170067,9.801395,30.488175,30.311785,50.768614,11.19597,9.81946,0,25,35.744414,8.48866,6.579436,13.998528,22.309512,0.13022,1.060314
458,20.441447,35.07659,21.867756,64.92341,65.955048,21.971947,23.089934,26.174208,47.393544,7.437047,5.696794,25.459689,8.820513,32.087344,4.47276,11.586121,14.163557,21.940494,79.741583,1.044634
459,9.938912,19.172308,17.282751,80.827692,51.560498,14.291341,35.682403,6.253748,26.357138,4.771904,4.721579,59.170145,13.959085,24.133851,2.646908,8.412464,8.204282,23.119597,0,0.621
460,16.875621,35.593693,20.453194,64.406307,62.652022,22.177562,22.276285,24.691374,44.780331,6.661536,6.582278,110.255176,41.208791,30.1856,3.859518,10.348175,12.916405,22.089768,0.188601,1.021367
461,19.360202,38.383048,20.027493,61.616952,71.577941,29.185746,18.15648,30.127226,60.405257,9.53509,6.390414,42.813456,10.601719,41.514024,4.409582,11.471936,13.963117,23.386065,10.146737,0.826112
462,9.816618,26.952975,16.211555,73.047025,59.141602,18.832816,27.561052,14.782988,32.650702,5.757068,4.397394,110.028421,19.86456,29.328954,3.974087,9.147857,8.938059,21.32358,0.143294,0.89151
463,20.497713,32.530681,12.834715,67.469319,69.107322,12.501662,36.30137,20.834771,48.000765,10.272614,10.941538,93.709884,17.781403,48.697831,5.780887,11.615019,12.9856,21.239571,11.883319,1.21432
464,10.005722,26.758828,18.423919,73.241172,51.54802,17.07409,24.251124,13.463817,33.268551,7.102648,2.02415,22.884882,9.281437,27.366496,3.156469,8.545831,9.83342,23.384895,0.113553,0.791249
465,12.977683,32.721049,7.539935,67.278951,73.214641,7.43561,30.598818,20.985955,34.272631,7.505261,5.486377,0,16.697248,30.949606,6.617177,5.349421,11.999055,24.106548,0.427542,0.955267
466,15.014553,34.604572,6.560544,65.395428,74.362662,6.172926,39.059148,21.849959,38.141103,8.665538,6.689591,42.24174,20.652174,4.858995,6.937392,4.481178,11.737603,23.419146,0.286229,0.950551
467,17.593154,37.80443,11.422039,62.19557,71.50579,15.15783,30.524064,26.060323,45.053171,10.098311,9.357111,115.2252,31.343284,32.473639,6.476183,8.178174,11.12658,22.368543,0.044404,1.054758
468,22.61963,36.574098,23.081274,63.425902,65.601591,21.299575,24.663598,27.740076,49.267088,7.876867,2.68595,67.749604,13.701923,52.676908,4.949241,10.667133,10.264594,23.512463,0.14277,1.14937
469,16.316864,33.04046,26.608382,66.95954,70.555129,18.545349,19.269777,23.421173,48.715891,7.453875,1.685393,100.737101,11.450382,37.158102,3.174119,7.912985,8.377192,23.328136,0.016763,1.238951
470,11.210126,22.937797,12.080499,77.062203,66.149461,14.403454,31.462585,14.579787,36.899169,5.199353,5.58799,53.179191,14.453125,32.463179,4.507072,7.92157,9.832629,23.089646,0,0.759968
471,9.038947,33.253167,21.241914,66.746833,56.636777,16.592271,19.519194,14.351926,27.134958,5.299033,3.871716,0,18.968692,41.876993,2.468209,8.471565,10.941921,22.242421,0.05095,0.760196
472,20.47974,38.011459,25.219086,61.988541,67.65639,18.853179,23.27889,30.397547,47.903397,6.534153,1.794872,30.32491,23.321555,47.159655,3.944513,7.297814,10.371982,23.595534,16.286445,0.613992
473,8.521605,22.817557,15.628197,77.182443,53.781496,17.896664,28.078975,10.636223,27.493636,4.666789,3.459573,128.663331,18.624642,26.619834,3.28696,8.463786,8.257359,20.90935,0,0.807366
474,6.56056,21.63474,16.457069,78.36526,49.098165,20.40764,19.869248,7.399599,22.342814,3.960092,2.796158,0,20.765027,18.107831,2.582876,6.485438,7.393084,21.272751,0,0.656528
475,19.144401,35.433905,15.454286,64.566095,67.912992,23.817664,26.144349,31.421094,51.095643,9.405789,5.40567,127.510651,10.735931,36.808841,5.10972,13.837866,12.984243,23.595834,0.037939,1.03126
476,14.55733,26.173746,15.473038,73.826254,61.516681,24.348534,21.533271,21.959823,40.206874,6.657944,4.762908,0,15.486726,33.098963,4.717391,6.581454,9.208113,21.662502,0.965789,0.886786
477,16.107293,33.442118,8.332622,66.557882,72.392361,20.374441,25.831881,24.886835,46.92237,10.420076,9.219956,64.06523,15.858209,37.105194,6.617345,6.985164,11.086754,22.211026,0,0.90908
478,8.440369,18.777008,16.241002,81.222992,49.91211,18.527119,24.27867,7.380073,24.929256,4.408583,5.028919,100.117233,20.209059,22.768898,2.848274,7.302997,7.370241,21.364361,0,0.638175
479,14.272038,26.180516,5.986414,73.819484,74.992813,13.782472,30.054448,23.829687,43.300153,7.941553,5.545606,54.402291,23.02799,33.315176,6.381895,4.848325,12.276587,23.963493,0,1.023084
480,19.611669,44.18132,15.797285,55.81868,70.281707,19.234734,25.806357,32.251202,51.315073,10.564114,7.11046,76.90547,22.714681,18.430604,5.501658,10.688798,14.212979,23.875712,0,1.032804
481,17.339333,32.744938,17.69245,67.255062,65.591359,19.509018,29.659319,27.442839,41.701122,6.964173,6.738946,68.166326,22.903885,37.980469,4.946785,10.896022,12.819451,21.521676,4.861824,0.984005
482,16.946079,38.68767,20.29013,61.31233,65.537663,13.364817,23.848878,25.054181,39.846154,6.347898,6.746371,0,24.242424,40.703923,3.644428,10.217516,12.943047,23.297045,0,0.575166
483,11.349339,24.216052,8.506737,75.783948,68.35207,13.24309,29.278682,15.446259,45.39988,7.489994,4.864346,160.944206,10.778443,17.816513,4.758457,7.336265,11.082217,21.84969,0.735162,1.013512
484,10.690081,27.133419,18.100009,72.866581,60.714722,15.796763,24.305855,15.135061,30.748537,5.009733,5.565725,79.039934,15.902141,37.455393,3.612389,7.75555,9.493045,21.231667,8.67129,0.774252
485,12.964989,26.759885,16.317501,73.240115,61.502334,18.343536,28.80575,15.18671,35.535641,5.474773,6.684313,81.267218,14.744802,35.210929,4.051685,8.474085,9.891738,21.310694,2.807373,0.898519
